"ID","COLLECTED_AT","COMMAND","DAY_OF_WEEK","FILE_SIZE_BYTES","IO_SIZE_BYTES","LATENCY_SECONDS","OPERATION_TYPE","RAW_LATENCY","RAW_RESPONSE","RAW_THROUGHPUT","SYSTEM_NAME","THROUGHPUT_KB_PER_SECOND","TIME_OF_DAY","WEEK_PERIOD"
"82","2023-11-10 23:02:01.456227","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.163161","READ","0.163161 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163161 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"83","2023-11-10 23:02:02.521207","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.767446","WRITE","0.767446 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.767446 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"84","2023-11-10 23:02:02.741253","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.136078","READ","0.136078 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.136078 s, 7.3 GB/s
","7.3 GB/s","LAMBDA_DD","7.3E9","OFF_HOUR","WEEKDAY"
"85","2023-11-10 23:04:01.353003","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.06038","WRITE","1.06038 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.06038 s, 943 MB/s
","943 MB/s","GCF_DD","9.43E8","OFF_HOUR","WEEKDAY"
"86","2023-11-10 23:04:01.575866","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.167486","READ","0.167486 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.167486 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKDAY"
"87","2023-11-10 23:04:02.620905","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.733578","WRITE","0.733578 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.733578 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"88","2023-11-10 23:04:02.820629","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.136665","READ","0.136665 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.136665 s, 7.3 GB/s
","7.3 GB/s","LAMBDA_DD","7.3E9","OFF_HOUR","WEEKDAY"
"89","2023-11-10 23:06:01.264906","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.09758","WRITE","1.09758 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.09758 s, 911 MB/s
","911 MB/s","GCF_DD","9.11E8","OFF_HOUR","WEEKDAY"
"90","2023-11-10 23:06:01.487253","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.164983","READ","0.164983 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.164983 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"91","2023-11-10 23:06:02.52546","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.742388","WRITE","0.742388 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.742388 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"92","2023-11-10 23:06:02.742197","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.148179","READ","0.148179 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.148179 s, 6.7 GB/s
","6.7 GB/s","LAMBDA_DD","6.7E9","OFF_HOUR","WEEKDAY"
"93","2023-11-10 23:08:01.310359","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.15414","WRITE","1.15414 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.15414 s, 866 MB/s
","866 MB/s","GCF_DD","8.66E8","OFF_HOUR","WEEKDAY"
"94","2023-11-10 23:08:01.549043","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.173864","READ","0.173864 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.173864 s, 5.7 GB/s
","5.7 GB/s","GCF_DD","5.7E9","OFF_HOUR","WEEKDAY"
"95","2023-11-10 23:08:02.586966","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.742601","WRITE","0.742601 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.742601 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"96","2023-11-10 23:08:02.808159","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.130444","READ","0.130444 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.130444 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKDAY"
"97","2023-11-10 23:10:01.423384","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.07396","WRITE","1.07396 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.07396 s, 931 MB/s
","931 MB/s","GCF_DD","9.31E8","OFF_HOUR","WEEKDAY"
"98","2023-11-10 23:10:01.637365","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.164732","READ","0.164732 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.164732 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"99","2023-11-10 23:10:02.732007","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.77667","WRITE","0.77667 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.77667 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"100","2023-11-10 23:10:02.938143","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.134336","READ","0.134336 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.134336 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKDAY"
"101","2023-11-10 23:12:01.185173","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.03622","WRITE","1.03622 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03622 s, 964 MB/s
","964 MB/s","GCF_DD","9.64E8","OFF_HOUR","WEEKDAY"
"102","2023-11-10 23:12:01.404111","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.161156","READ","0.161156 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.161156 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKDAY"
"103","2023-11-10 23:12:02.492862","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.772545","WRITE","0.772545 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.772545 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"104","2023-11-10 23:12:02.689955","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.132657","READ","0.132657 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132657 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"105","2023-11-10 23:14:01.189124","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.04128","WRITE","1.04128 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04128 s, 960 MB/s
","960 MB/s","GCF_DD","9.6E8","OFF_HOUR","WEEKDAY"
"106","2023-11-10 23:14:01.401724","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.163395","READ","0.163395 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163395 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"107","2023-11-10 23:14:02.479904","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.768597","WRITE","0.768597 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.768597 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"108","2023-11-10 23:14:02.675496","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.12896","READ","0.12896 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.12896 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKDAY"
"109","2023-11-10 23:16:01.378488","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.03796","WRITE","1.03796 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03796 s, 963 MB/s
","963 MB/s","GCF_DD","9.63E8","OFF_HOUR","WEEKDAY"
"110","2023-11-10 23:16:01.592574","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.159734","READ","0.159734 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.159734 s, 6.3 GB/s
","6.3 GB/s","GCF_DD","6.3E9","OFF_HOUR","WEEKDAY"
"111","2023-11-10 23:16:02.700681","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.804208","WRITE","0.804208 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.804208 s, 1.2 GB/s
","1.2 GB/s","LAMBDA_DD","1.2E9","OFF_HOUR","WEEKDAY"
"112","2023-11-10 23:16:02.898594","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.13769","READ","0.13769 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.13769 s, 7.3 GB/s
","7.3 GB/s","LAMBDA_DD","7.3E9","OFF_HOUR","WEEKDAY"
"113","2023-11-10 23:18:01.182897","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.02793","WRITE","1.02793 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.02793 s, 972 MB/s
","972 MB/s","GCF_DD","9.72E8","OFF_HOUR","WEEKDAY"
"114","2023-11-10 23:18:01.396321","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.160547","READ","0.160547 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.160547 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKDAY"
"115","2023-11-10 23:18:02.474393","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.781488","WRITE","0.781488 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.781488 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"116","2023-11-10 23:18:02.667489","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.131651","READ","0.131651 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.131651 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKDAY"
"117","2023-11-10 23:20:01.217362","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.0451","WRITE","1.0451 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.0451 s, 956 MB/s
","956 MB/s","GCF_DD","9.56E8","OFF_HOUR","WEEKDAY"
"118","2023-11-10 23:20:01.428777","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.162453","READ","0.162453 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.162453 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKDAY"
"119","2023-11-10 23:20:02.460417","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.736294","WRITE","0.736294 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.736294 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"120","2023-11-10 23:20:02.676231","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.131685","READ","0.131685 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.131685 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKDAY"
"121","2023-11-10 23:22:01.351885","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.00334","WRITE","1.00334 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.00334 s, 996 MB/s
","996 MB/s","GCF_DD","9.96E8","OFF_HOUR","WEEKDAY"
"122","2023-11-10 23:22:01.581188","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.164039","READ","0.164039 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.164039 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"123","2023-11-10 23:22:02.613171","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.738184","WRITE","0.738184 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.738184 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"124","2023-11-10 23:22:02.809067","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.128808","READ","0.128808 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.128808 s, 7.8 GB/s
","7.8 GB/s","LAMBDA_DD","7.8E9","OFF_HOUR","WEEKDAY"
"125","2023-11-10 23:24:01.179556","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.01534","WRITE","1.01534 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01534 s, 984 MB/s
","984 MB/s","GCF_DD","9.84E8","OFF_HOUR","WEEKDAY"
"126","2023-11-10 23:24:01.40501","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.163242","READ","0.163242 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163242 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"127","2023-11-10 23:24:02.502759","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.786854","WRITE","0.786854 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.786854 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"128","2023-11-10 23:24:02.722341","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.146392","READ","0.146392 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.146392 s, 6.8 GB/s
","6.8 GB/s","LAMBDA_DD","6.8E9","OFF_HOUR","WEEKDAY"
"129","2023-11-10 23:26:01.169897","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.0136","WRITE","1.0136 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.0136 s, 986 MB/s
","986 MB/s","GCF_DD","9.86E8","OFF_HOUR","WEEKDAY"
"130","2023-11-10 23:26:01.383078","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.163198","READ","0.163198 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163198 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"131","2023-11-10 23:26:02.511138","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.737556","WRITE","0.737556 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.737556 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"132","2023-11-10 23:26:02.728708","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.133402","READ","0.133402 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133402 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"133","2023-11-10 23:28:01.376744","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.03409","WRITE","1.03409 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03409 s, 966 MB/s
","966 MB/s","GCF_DD","9.66E8","OFF_HOUR","WEEKDAY"
"134","2023-11-10 23:28:01.599408","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.166954","READ","0.166954 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.166954 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKDAY"
"135","2023-11-10 23:28:02.665596","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.770547","WRITE","0.770547 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.770547 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"136","2023-11-10 23:28:02.86669","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.129611","READ","0.129611 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.129611 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKDAY"
"137","2023-11-10 23:30:01.172015","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.01698","WRITE","1.01698 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01698 s, 983 MB/s
","983 MB/s","GCF_DD","9.83E8","OFF_HOUR","WEEKDAY"
"138","2023-11-10 23:30:01.391277","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.161746","READ","0.161746 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.161746 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKDAY"
"139","2023-11-10 23:30:02.888858","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.34292","WRITE","1.34292 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 1.34292 s, 744 MB/s
","744 MB/s","LAMBDA_DD","7.44E8","OFF_HOUR","WEEKDAY"
"140","2023-11-10 23:30:03.108626","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.143341","READ","0.143341 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.143341 s, 7.0 GB/s
","7.0 GB/s","LAMBDA_DD","7.0E9","OFF_HOUR","WEEKDAY"
"141","2023-11-10 23:32:01.170812","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.01148","WRITE","1.01148 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01148 s, 988 MB/s
","988 MB/s","GCF_DD","9.88E8","OFF_HOUR","WEEKDAY"
"142","2023-11-10 23:32:01.388942","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.161574","READ","0.161574 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.161574 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKDAY"
"143","2023-11-10 23:32:02.506705","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.762901","WRITE","0.762901 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.762901 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"144","2023-11-10 23:32:02.719161","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.13434","READ","0.13434 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.13434 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKDAY"
"145","2023-11-10 23:34:01.304356","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.01185","WRITE","1.01185 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01185 s, 988 MB/s
","988 MB/s","GCF_DD","9.88E8","OFF_HOUR","WEEKDAY"
"146","2023-11-10 23:34:01.523397","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.163391","READ","0.163391 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163391 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"147","2023-11-10 23:34:02.554537","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.720654","WRITE","0.720654 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.720654 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"148","2023-11-10 23:34:02.761778","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.128802","READ","0.128802 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.128802 s, 7.8 GB/s
","7.8 GB/s","LAMBDA_DD","7.8E9","OFF_HOUR","WEEKDAY"
"149","2023-11-10 23:36:01.20018","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.03933","WRITE","1.03933 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03933 s, 962 MB/s
","962 MB/s","GCF_DD","9.62E8","OFF_HOUR","WEEKDAY"
"150","2023-11-10 23:36:01.41421","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.16148","READ","0.16148 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.16148 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKDAY"
"151","2023-11-10 23:36:02.440548","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.730931","WRITE","0.730931 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.730931 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"152","2023-11-10 23:36:02.65301","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.133743","READ","0.133743 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133743 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"153","2023-11-10 23:38:01.23165","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.06836","WRITE","1.06836 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.06836 s, 935 MB/s
","935 MB/s","GCF_DD","9.35E8","OFF_HOUR","WEEKDAY"
"154","2023-11-10 23:38:01.459427","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.164449","READ","0.164449 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.164449 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"155","2023-11-10 23:38:02.595191","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.751369","WRITE","0.751369 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.751369 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"156","2023-11-10 23:38:02.79984","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.130353","READ","0.130353 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.130353 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKDAY"
"157","2023-11-10 23:40:01.353696","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","1.02017","WRITE","1.02017 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.02017 s, 980 MB/s
","980 MB/s","GCF_DD","9.8E8","OFF_HOUR","WEEKDAY"
"158","2023-11-10 23:40:01.572545","if=/tmp/file1 of=/dev/null bs=1024000","FRIDAY",,"1024000","0.163191","READ","0.163191 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163191 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"159","2023-11-10 23:40:02.62947","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","FRIDAY","1000000000","1024000","0.738415","WRITE","0.738415 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.738415 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
